item_id,item_name,domain,review_text,rating
B0032EYZJ8,"Vincero Design Magnetic waterbottle, 24oz - clear",Personal_Care_Appliances,4,Great concept! Enjoy having this system on my CX bike.  Gets lots of attention and inquiries about Vincero's system. Stays puts even when the ride gets rough.  Missing star because of uncertainty of the company's future.
B00HES9CMS,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,Great taste
B001M29MFY,ahhNatural 1-year non-toxic hot tub water care kit,Personal_Care_Appliances,5,"I have been using the ahhNatural system for 5 years. It might help that I am a chemist, so rather than give up when there were problems I tried to figure out why, and have the background to do so. I did call the folks at ahhNatural when I bought a new hottub and it was much harder to start up with this system than the 15 year old one that had been using toxic halogen soup. The old one I drained and flushed, and it didn't really have any issues staying beautiful and clear.<br />The new one...I finally got the company (mfr) to admit that they flushed them ( they have to leak test the thing before they ship them) with water and probably by the time I got it it had developed some bacterial issues. Had I used their toxic chemical soup to start up the new one, it would have been fine. But I didn't know, and the first fill rapidly was overcome by the crap in the new tub. I drained it, did a chlorine shock, drained it again, and refilled with a fresh bag, peroxide and salt.<br />This is a FABULOUS system. My skin feels soft and I can stay in the tub for an hour if I like and no wrinkled prune when I get out.<br />Whoever says it doesn't work didn't understand the chemistry and perhaps didn't get help or follow directions to fix it. I've found the company knowledgable and eager to help.<br />Get rid of the nasty toxic chemical soup in your tub and go NATURAL!<br />Oh, they do say if your tub has very heavy use or people who party in it without a shower first, it will likely need more peroxide and frequent filter changes. But don't let them use your tub."
B0006VJ6TO,Body Back Company’s Body Back Buddy Trigger Point Therapy Self Massage Tool - PARENT,Personal_Care_Appliances,5,"The best $45 I've spent in 2015!  If you have a knot behind your right shoulder blade, get this thing.  You won't regret it!  I wish I would've bought it sooner."
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,"Excellent product, it has really helped me a lot in terms of long term muscle growth and testosterone levels. This product is more effective as long as you keep taking it everyday, otherwise don't except immediate results. It takes at least 2 to 3 months before you are start seeing any changes as your body has to get used to taking it. All of the ingredients are 100% natural, just do some research on each ingredient and it will surprise whats inside those pills. I would highly recommend that if you are taking these pills, you must exercise or at least workout otherwise you will gain just a tiny bit a weight, like maybe 15 pounds if that. I have been taking these for about a year now and have noticed some changes, my mind is sharper, my muscles are not as weak or sore as much, I am able to exercise longer then I used to, plus my erections last longer."
B0001APXWY,Oral Ivy Liquid Boericke & Tafel 1 oz Liquid,Personal_Care_Appliances,1,DID NOTHING
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,Great stuff
B002WG7HE2,Phiten D11 X50 Blue & White Baseball Necklace,Personal_Care_Appliances,5,husband loves it
B007OUYX66,Remington Smooth and Silky Full Size Epilator (EP6010),Personal_Care_Appliances,5,Nice
B000VB6RPA,Adjustable Folding Cane with Storage Case - Bronze Cane with Real Wood Grip,Personal_Care_Appliances,4,Easy to pack in a briefcase and pull out when needed at airports. Holds up well and collapses easily.
B005L9CLAM,"Colgate Kids Power Toothbrush, Transformers",Personal_Care_Appliances,1,"Worked well for 2 weeks, with morning and night brushes. The plastic attachment that spins the brush broke, and now the thing just buzzes, using it as a conventional tooth brush now."
B00XO64C6A,Wood Box Mod - Tank Crossing - Dual Parallel 18650 Unregulated Mechanical Mod,Personal_Care_Appliances,1,"Beyond unsafe. I understand what an unregulated mod is but this a massive fire hazard. It began firing without a button press within hours of owning it. It also cracked the first time I put batteries in it and slowly began to fall apart. It looks cool, its nice wood but no one should be buying this. I sent it back for a refund and have yet to receive my money back"
B003CDXJUK,Hearing Aid Battery Powerone size 10 made in Germany Genuine 60 Pack,Personal_Care_Appliances,5,Great product delivered fast.
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,4,"Harder, more sensitive ejaculation, more ejaculate. Relaxing too"
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,Yeah....!!
B0016BFR4G,Uncle Lee's Organic Green Tea -- 100 Tea Bags net wt 5.64 oz (160g),Personal_Care_Appliances,5,This green tea is one of the best I have ever had!! It is not bitter and I use Stevia to sweeten.  GOOD GOOD tea!
B00DSQEMD4,"Doc Ortho Loose Fit Diabetic Socks, 3 Pairs, 1/4 Crew",Personal_Care_Appliances,1,Should have listened to negative reviews.  Simply awful.
B00HES9CMS,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,"Now, more than ever, we are aware of how the refinement of our foods have depleted key vitamins and minerals our bodies need. And, how are bodies react to those losses. Viva Labs' organic cacao powder contributes to a balanced diet by being high in antioxidants and potassium. Low in fat, cholesterol, and carbohydrates. And contains nutrients like magnesium, calcium, iron, fiber and protein. There is no aftertaste, and it blends well in a variety of drinks and dishes."
B00SWIXDPG,Armor1 Ankle Roll Guard (Right Foot) the Alternative to Ankle Braces,Personal_Care_Appliances,5,Ankle Roll Guard has made a big difference for my husband. He has worn many different kinds of braces over the years. Most have been in shoe. This product has given him better balance and is definitely more comfortable to wear. Made well but thinking of having an extra on hand so that we are never without one.
B00PHPDD3E,"Funny Basswood Cat Back Scratcher - 19""",Personal_Care_Appliances,5,Purchased one for me...Love it<br />And as a gift to my sis....loves it.
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,4,used these as directed and in just 2 weeks  i noticed a increase of length and width next time ill definitely purchase 2 to 3 bottles instead of just one.
B00LMEWCRW,"Balance Living Buckwheat Pillow Queen Size 20”x 30”, 100% Organic Cotton Cover",Personal_Care_Appliances,5,Used the sobakawa buckwheat pillow for 20 years and wouldn't have it any other way.  You can mold it to the shape you want and move the buckwheat around the the area you need the most support.
B00P6TUO5G,"Viva Naturals Organic Non-GMO Cacao Powder, 2 Pound Bag",Personal_Care_Appliances,5,"I really enjoyed the flavor of this Organic Cacao Powder. There was no after taste and it blended nicely with the other ingredients I use in my smoothies. This is my first time using this product and I will buy it again. I purchased it because the product I usually get was unavailable. What attracted me, besides ingredients, being organic, and the nutrition was the quality and price! I admit, I was hesitant to try it but I'm glad I did! It's a great taste at a great price. I highly recommend this product."
B00ECV3XG6,Icetek Sports Folding Butterfly Flail Comb,Personal_Care_Appliances,3,Hard to Clip the pin back into place and the &#34;blade&#34; is really wobbly.
B00XZJ2G46,"Vision Spinner II Variable Voltage Battery, 1600mAh",Personal_Care_Appliances,1,"If I could give it 0 stars i would! It broke literally after having it for a weeks.  I bought it for my boyfriend for his birthday and what a disappointment for it to not even last .  IT worked fine and then out of no where just stopped working,  the light still lights up but it does not work.  I messaged the seller, as well as asked for a return and I have yet to hear back."
B008LQZP6E,BRAUN 70s Series 7 Pulsonic - 9000 Series Shaver Cassette - Replacement Pack,Personal_Care_Appliances,5,Brought my shaver back to new!
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,"I have been taking this for a couple of weeks now and can honestly say I am very pleased with the feeling thus far, I will continue and look forward to the renewed excitement !!!"
B005BWG7JA,FootSmart SmartFlexx Stretching Device for Plantar Fasciitis and Achilles Tendonitis,Personal_Care_Appliances,5,My Husband uses it every day. It really helps him alot since he is on his feet most of the day doing his job.
B00LMTHSF8,"Shaveway 100% Pure Badger Shaving Brush-Engineered to deliver the Best Shave of Your Life!!! No Matter what method you use, Safety Razor, Double Edge Razor, Staight Razor or Shaving Razor, This is the Best Badger Brush!!!",Personal_Care_Appliances,5,Very nice product.  Wash first though because some dye (or something) washed out the first time I used it.
B001GJ8PII,Pos-T-Vac – IVP-600 – Manual Penis Pump – Natural Male Impotence Treatment – Medical-Grade Penis Pump – FDA Approved for Marketing – Built-in Safety Release Valve – 1-Year Warranty,Personal_Care_Appliances,5,Works great. Gets a lot better the more you use it.
B0006VJ6TO,Body Back Company’s Body Back Buddy Trigger Point Therapy Self Massage Tool - PARENT,Personal_Care_Appliances,1,The knob that is shaped like a rainbow has a seam that sticks out and scratchs your skin when you use it.
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,4,The  good is good I like it
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,Good
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,4,"Not incredible but not too bad either...girlfriend says unit is bigger for sure. I think it gave me slighty more girth when flaccid. Again, not a miracle worker but not bad. I actually got for better workouts to be honest."
B00J7G96NK,Oral B Glide Floss Picks - 30 ct - 8 pk,Personal_Care_Appliances,5,My favorite flossers by far!<br />1.  floss doesn't tear or shred<br />2.  shaped more like a slingshot and makes it easier to reach the back molars<br />3.  Adjustable tension<br />4.  Has a &#34;pick&#34; end<br />Can't seem to find easily in the stores so I buy them several packs at a time on Amazon!
B0006VJ6TO,Body Back Company’s Body Back Buddy Trigger Point Therapy Self Massage Tool - PARENT,Personal_Care_Appliances,3,"OK  but a better back scratcher, (and an expensive one at that) for hard to reach areas on back."
B00V2L5JRA,Xtreme Comforts Coccyx Orthopedic Comfort Memory Foam Seat Cushion,Personal_Care_Appliances,5,Firm cushion really helps alleviate my back pain while sitting.
B00XZJ2G46,"Vision Spinner II Variable Voltage Battery, 1600mAh",Personal_Care_Appliances,5,Item as described...No charger with this listing
B000P8Q03I,JapanBargain Chinese Health Stress Relieve Hand Exercise Baoding Balls,Personal_Care_Appliances,5,Nice
B00A4KB96K,Timeless Retro Reading Glasses. Look Distinguished Yet Youthful While Wearing These Amazingly Comfortable Glasses,Personal_Care_Appliances,5,"Good quality, sturdy reading glasses."
B00CFSI9M6,Jizmo Vibrating C Ring,Personal_Care_Appliances,5,Quick Summary Review<br /><br />1. Concept is awesome<br />2. Need to improve strength and durability<br />3. Lots of fun worked great twice until it broke<br />4. Easy to clean<br />5. Battery is replaceable<br />6. Good price and extremely fast shipping<br /><br />Thank you Amazon for a superb service.
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,"This product works exceptionally well.  I was doubtful as other products produced very little results.  At first, I thought boostULTIMATE would be the same, but after just two weeks, what a difference in my overall energy, vigor and stamina.  I am very pleased with the product and will continue to use as directed.  Not sure if results will get stronger, but the initial results were much stronger than I ever expected,"
B0000532OV,Ezy Dose Saftey Shield Pill Cutter,Personal_Care_Appliances,5,I have had one of these cutters for about a year and really like it.  I have been at a friends house visiting and showed him my cutter and he thought it was pretty nifty.  I ordered this one for him and he thought it was better than sliced bread!!
B00OAK2M4I,Personal at Home Ear Piercing Kit w/Gun & 4mm Stainless Steel Ball Earrings,Personal_Care_Appliances,4,Great
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,"I got this product for my boyfriend.<br />He works 3rd shift and goes to school, so<br />this item is helping him to have that<br />extra energy to keep going.<br />He says that these have a similar effect<br />to other supplements, he has taken, like this..<br />They do not start working immediately,<br />but do get into your system after a few days...<br />We received this item, free, in return for our honest<br />opinions, after testing the item.<br />The capsules do not really have a smell, and<br />they should not be a problem to swallow.."
B0001APXWY,Oral Ivy Liquid Boericke & Tafel 1 oz Liquid,Personal_Care_Appliances,4,Works great just take it all the time like it's recommended
B0000532OT,Ezy Dose,Personal_Care_Appliances,4,Nice unit quick shipping
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,"Awesome I really recommend this product . My stamina, testosterone and strength are the best specially my sex life I can't explained it was satisfied."
B000GUP7UC,"3M 1860 Medical Mask N95, 20 Count",Personal_Care_Appliances,5,Worked as intended. Many uses for these.
B000GUP7UC,"3M 1860 Medical Mask N95, 20 Count",Personal_Care_Appliances,5,covers
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,been using this product for a few months. It has improved functioning where it counts and relieved some prostate issues I was having. I will be buying more.
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,1,This s*** is junk and doesnt work at all
B000CSWBV6,Oral Breeze Tips,Personal_Care_Appliances,3,"These worked OK, but spend the extra money and get the real deal - it's worth it. These just don't get the pressure as a Water Pik does and they're kind of cheaply made."
B00R5PT0H2,Happy Hours - 3 Pcs Universal Double Layers Durabe & Razor Sharper Electronic Shaver Head Cutter Replacement for Philips Norelco HQ3 HQ56 HQ55 HQ442 HQ300 HQ916,Personal_Care_Appliances,1,"I have an old Norelco razor that takes HQ6 blades that I've been trying to extend the life of without having to buy new replacement heads, since a new razor would cost about as much. Unfortunately, these just don't work very well, possibly because they don't fit well either. I ended up stopping half way through and switching to my old blades which must be maybe five years old now, and they worked better than these. These kinds of blades are self-sharpening so as long as you clean them they'll still work reasonably well, though never quite as good as when they were new."
B00RWIWFFQ,ECSEM Replacement Bands & Metal Clasps for Samsung Galaxy Gear Fit Bracelet Smart Wristband Wireless Activity Bracelet Sport Bracelet Sport Arm Band Armband,Personal_Care_Appliances,5,"Clasp holds great,very pleased with colors!"
B006Z921ES,Power One Size 312 MERCURY FREE Hearing Aid Batteries (60 batteries),Personal_Care_Appliances,5,The batteries I get for free from the audiologist only last 3 or 4 days.  These last 6 or 7 days.  I'd much rather buys these then use the free ones.
B000KHZJCC,Jar Opener And Closer,Personal_Care_Appliances,4,Does the job but airless bulky for me.
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,4,I have nothing bad to say it works great
B004PV7PIK,doTERRA Roman Chamomile Essential Oil,Personal_Care_Appliances,5,"I wanted to try this to see if it could be used as a perfume.  I like the smell, exotic is the word for it.  I enjoy oils since it stays with me.  I don't enjoy perfume that I smell when it goes on and then it is gone.  That is not true with very good oils.  Try this one and see."
B00ZOJ5FSE,Supernatural TV Show DEAN'S Stainless Steel RING - Men's Size 10,Personal_Care_Appliances,1,Not stainless steel
B00LMEW98O,"Balance Living Buckwheat Pillow Twin Size 20""x 26"", 100% Organic Cotton Cover",Personal_Care_Appliances,5,My wife loves here new buckwheat pillow
B000KIJMG0,Memory Foam Face Cradle With Fleece Sherpa Cover,Personal_Care_Appliances,5,"Smells weird when first opened, but that's typical for pillows and cloth items stored in plastic bags. Once it aired out, though, it is great! Extremely comfortable, soft.... Absolutely amazing!"
B002C9MSAC,"OPTP PRO-ROLLER Soft Density Foam Roller - Durable Roller for Massage, Stretching, Fitness, Yoga and Pilates",Personal_Care_Appliances,5,Great item.  As described.
B00HXXO332,"Pulse Oximeter, Blood Oxygen Monitor",Personal_Care_Appliances,5,"Recommended by my Occupational Therapist - she knew what she was talking about, it's great!"
B005PGFAOU,Readers Microvision W-Case 1.50,Personal_Care_Appliances,1,"I used to love these, I must have bought at least 10 of them, over the last 3 years, but the 3 recent purchases have all resulted in the tips of the stems falling off and the end of retractable arm falling out.  Really really disappointed in this company, who seem to have no interest in replying to customer complaints."
B0006VJ6TO,Body Back Company’s Body Back Buddy Trigger Point Therapy Self Massage Tool - PARENT,Personal_Care_Appliances,5,"I had one. So, this is my second one to ring with me when travel. It is very useful."
B00598WTE8,Aloha Eyewear “Stone Creek MX1” Men’s Sports Wrap-Around Bifocal Reading Sunglasses,Personal_Care_Appliances,5,Great!
B000SOQ30E,"MedMobile® BATHTUB TRANSFER BENCH / BATH CHAIR WITH BACK, WIDE SEAT, ADJUSTABLE SEAT HEIGHT, SURE-GRIPED LEGS, LIGHTWEIGHT, DURABLE, RUST-RESISTANT SHOWER BENCH",Personal_Care_Appliances,4,"Worked great,  was easy to use, and comfortable."
B004O276PW,doTERRA On Guard Foaming Dispenser,Personal_Care_Appliances,5,Love the doTERRA products.
B00FVYWDEG,"Doc Ortho Ultra Soft Silver Diabetic Socks, 2 Pairs, Crew",Personal_Care_Appliances,5,Very comfortable socks. Very soft. I'll be ordering more!
B003CDXJUK,Hearing Aid Battery Powerone size 10 made in Germany Genuine 60 Pack,Personal_Care_Appliances,5,Great Batteries!
B007CFBA5U,Digital LCD Arm blood pressure Monitor Tester Analyzer Automatic Wrist Watch 60 Memories BP-1,Personal_Care_Appliances,3,Drains battery quickly.
B012HSGUQU,"Disposable Washcloths for Comfort Bath & No Rinse Body Wipes - Aloe Vera best antibacterial body wash + No Rinse Bathing. Ideal for Outdoor Shower, Camping Bath, Adult washcloths, Handicap Bath by wash up 1-2-3 …",Personal_Care_Appliances,5,Excelente Producto!!! Recomendado!!!
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,Great product!
B00598WTE8,Aloha Eyewear “Stone Creek MX1” Men’s Sports Wrap-Around Bifocal Reading Sunglasses,Personal_Care_Appliances,3,"Probably ok on the right person, but didn't suit my eyesight for either long distance or reading.  Ended up getting prescription sunglasses."
B00XZJ2G46,"Vision Spinner II Variable Voltage Battery, 1600mAh",Personal_Care_Appliances,5,LAST LONGER THAT WHAT THE LOCAL STORES OFFERED AT 1/2 THE COST
B00T5648W6,"Caffeine Energy Gum 50mg Caffeine Taurine & B-Vitamins Per Piece coffee / Energy drink, Quick Energy Boost By RUN GUM",Personal_Care_Appliances,5,I am a pharmacist and the mother of an All-American track & field athlete and a top regional track/football star. The gum works and is gives a great kick right before a race or football game!
B00CIV6990,Fitbit Flex Wireless Activity and Sleep Wristband,Personal_Care_Appliances,5,I love this. It has helped me be more aware of what I'm eating and how much I'm walking everyday.
B008LQZP6E,BRAUN 70s Series 7 Pulsonic - 9000 Series Shaver Cassette - Replacement Pack,Personal_Care_Appliances,5,Best price for replacement blade
B00HES9CMS,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,I'm satisfied with this product. It's comparable to other organic cacao powders I've tried.
B00HES9CMS,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,4,Is good but i have had better. Fresh
B00RWIWFFQ,ECSEM Replacement Bands & Metal Clasps for Samsung Galaxy Gear Fit Bracelet Smart Wristband Wireless Activity Bracelet Sport Bracelet Sport Arm Band Armband,Personal_Care_Appliances,4,They fit perfectly and I love all the colors.  They do come undone a little easier than the original band.  I wouldn't hesitate to buy another package of these.  Good value for your money!
B00HES9CMS,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,"Good quality cacao powder.  I use it in my oatmeal and in smoothies....  great tasting, smells grate  what more can I say about an outstanding product?  Try it!"
B00QH8QJ2C,The Muscle Stick Original Massage Roller,Personal_Care_Appliances,4,"It hurts when i roll it on me, thats a good thing. Good roller and good price"
B00012FJ9O,Lobob Soft Contact Insertion/Removal Kit,Personal_Care_Appliances,2,Not very effective
B00JONDMOU,"Sweet Almond Oil 4 oz. Cold Pressed 100% Pure Natural Carrier - Skin, Body And Hair Moisturizer. Works For Massage, Aromatherapy, & More!",Personal_Care_Appliances,5,"It's good carrier oil , I was told by the lady who signed me up for my essential oils starter kit"
B0001APXWY,Oral Ivy Liquid Boericke & Tafel 1 oz Liquid,Personal_Care_Appliances,5,Since using this I have not gotten any poison ivy. My husband get it just breathing and he has not used this on a daily basis but when he gets poison ivy it helps the healing time to be much less than it used to be.  He loves it and tells everyone about it.
B0019H366S,Silent Snore Oral Spray 60mL 60 Sprays,Personal_Care_Appliances,2,Doesn't work!
B0006VJ6TO,Body Back Company’s Body Back Buddy Trigger Point Therapy Self Massage Tool - PARENT,Personal_Care_Appliances,5,An amazing tool!
B0066BFHV4,WOVTE Bear Claw Telescopic Back Scratcher,Personal_Care_Appliances,5,"Everybody who has ever had an itching back will want one of these. They're adjustable, sturdy and reasonably priced."
B00S02EJZW,"Perfecto 100% Pure Badger Shaving Brush Engineered to deliver the Best Shave of Your Life!!! No Matter what method you use, Safety Razor, Double Edge Razor, Staight Razor or Shaving Razor, This is the Best Badger Brush!!!",Personal_Care_Appliances,5,The Perfecto is the best shaving brush I've had.
B012E7L3UM,30 K-cup Coffee Healthy Weight Loss,Personal_Care_Appliances,5,"This is a fabulous coffee product that you can get energy and burn your fat simultaneously. You do not need to take extra weight loss nutritional supplement.  Single cup Package is a plus ( I love it). Coffee taste is good, and all of the supplements are natural products. Price  is reasonable considering a combination of popular brand coffee  and weight control supplements."
B004O276PW,doTERRA On Guard Foaming Dispenser,Personal_Care_Appliances,5,Past Tense is a lifesaver.  My go to oil for calming and tension relief.
B001O4AIXA,Zadro 7-in Surround Light T5 22W Circular Replacement Bulb for Zadro Makeup Mirrors - Two Bulb Set,Personal_Care_Appliances,5,Good price and fast delivery
B00UCT5L6W,Newest Eleaf Istick 50W FULL KIT (red),Personal_Care_Appliances,5,excellent
B0007DHMVK,BONGER Massage Tool Pair - Assorted colors,Personal_Care_Appliances,5,These are great!
B00OSAUYTA,"Psoriasis & Eczema Cream 4oz Advanced Healing Non-Greasy Moisturizer with Organic Aloe Vera, Manuka Honey, Hemp Oil & More. Best Natural Moisturizer for Dermatitis, Rosacea, Shingles, Dry, Itchy Skin",Personal_Care_Appliances,5,"really helped my eczema, and made with wonderful ingredients"
B008320WGO,INFINITE ALOE SKIN CARE - ORIGINAL - (1 - 8oz jar) + (2 - 0.5oz jars),Personal_Care_Appliances,5,This is the only lotion I use. Its very mild and is perfect with sensitive skin. I have been using this lotion daily for about 6 years now.
B0000537JQ,Ezy Dose Weekly,Personal_Care_Appliances,4,"Good size container, sturdy."
B000W23BSY,Hookah Mouthtips - Mouth Tips / 100 Pieces,Personal_Care_Appliances,2,They do not come in clear!!!!!!!!! they come in all different colors and in a different shape. Also there were only  about 60.
B003Y64RBA,Power Balance Silicone Wristband Black with Black - MEDIUM,Personal_Care_Appliances,2,"Was at a very cheap price and I should of been smarter, very cheaply made. Don't waste your money folks."
B00DDNYRYG,Jingling Nipple Clamps - Blue,Personal_Care_Appliances,5,Exactly as pictured. The jingling is really fun. Take care and adjust them slowly. check them frequently to make sure they aren't causing unwanted pain
B00LMEW98O,"Balance Living Buckwheat Pillow Twin Size 20""x 26"", 100% Organic Cotton Cover",Personal_Care_Appliances,2,"Not enough filling inside pillow case. If had more, would have good potential."
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,3,it's ok
B00JOQ1DR0,"Apricot Kernel Oil 16 oz. Cold Pressed 100% Pure Natural Carrier - Skin, Body And Hair Moisturizer. Works For Massage, Aromatherapy, & More!",Personal_Care_Appliances,5,Have been using this oil for a while and I love the feel of it.  Great bang for your buck.
B00KTWRJ9O,doTERRA Citrus Bliss Essential Oil Invigorating Blend,Personal_Care_Appliances,5,I keep these essential oil blends in my car and my office and at home. So refreshing in the summer heat.
B00H9L7VIW,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,Everything was on time like always and I will buy again in the future
B004O276PW,doTERRA On Guard Foaming Dispenser,Personal_Care_Appliances,5,"It works, it doesn't work all the time but it does take the edge off most of the time. Its better then meds. Rub all over hair line, including temples, then deeply inhale. it works in minutes. Don't get in your eyes, it really burns, it can also burn around your nose."
B00N5HD340,Straight Razor,Personal_Care_Appliances,4,These razors were actually for my boyfriend.  He has very sensitive skin and he said these razors worked really well.  He would definitely purchase these again when he runs out.
B0002DMANU,Duoderm Extra Thin Cgf Dressing,Personal_Care_Appliances,5,it did very well thanks
B00R3PFF4Q,ASPIRE NAUTILUS REPLACEMENT DUAL COIL (5 PCS) 1.8 OHMS,Personal_Care_Appliances,1,I ordered bvc coils and received dual horizontal coils not happy
B005BWG7JA,FootSmart SmartFlexx Stretching Device for Plantar Fasciitis and Achilles Tendonitis,Personal_Care_Appliances,5,Sturdy construction which provides a good stretch.
B00A0FY6R8,Fashion Cosplay Side Bang Long Wave Curly Hair Wig - Dark Brown - Valentine Day,Personal_Care_Appliances,3,"Its really great for the price, and really great for costumes, this is a terrible wig if you plan to wear it on an every day basis or for anything other than a haloween cosutme or stage costumes though. It gets tangled really easily, and the hair isnt too thin to be unbelievable. Overall its really a good deal."
B00HES9CMS,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,"I am by no means an expert, so I will only say a few things that I know to be true from my experience so far with this product. I have ordered several Viva Labs products and find them ALL to be of high quality. This cacao powder is a very fine powder that disappeared in seconds when I added it to my hot cocoa recipe in hot milk, but left a very thin, chalky feel in my mouth that wasn't offensive in any way-just noted. The taste is absolutely sinfully rich and actually made my plain oatmeal exciting again! I'm a diabetic looking for new ways to have my chocolate addiction satisfied without all the sugar, and am very excited about all the ways this will help. I tried stirring this into cold milk-it was a chore, or maybe a labor of love(?), but in time doable, and I enjoyed it, too! Some may call me crazy on that one! It blended well with a brownie recipe and made the baking aroma heavenly, and the taste was amazing with no residue left behind. I will do without before I ever bake another brownie with store Cocoa. Omitting the health benefits,this is a bakers dream ingredient! Including the health benefits, it's one of those &#34;having your cake and eating it, too&#34; moments in life!"
B00598WT0C,Aloha Eyewear “Stone Creek MX1” Men’s Sports Wrap-Around Bifocal Reading Sunglasses,Personal_Care_Appliances,5,"work great for tying fishing line,just look down and they magnify what your looking at,highly recommended."
B00K508EUS,Syrtenty Butterfly Electrodes - Multiple Quantity Options,Personal_Care_Appliances,4,"Product is one of my favorites, the pads are large enough to cover the areas that are needed for(shoulder).<br />As a stroke patient my joints require lots of stimulation and this product works really well. The pads last better than most."
B0118Q011M,URPOWER 2nd Generation 300ml Aroma Essential Oil Diffuser Ultrasonic Air Humidifier with AUTO Shut off and 6-7 HOURS Continuous Diffusing - 7 Color Changing LED Lights and 4 Timer Settings,Personal_Care_Appliances,5,"Lately I am so stressed and I really want to relax myself. I heard a lot about aromatherapy and I really wanted to give it try. The URPOWER Ultrasonic Aromatherapy diffuser is such a life saver for me. It has so many features. 1st of all it takes 300 ml water which is more than other diffuser. It has light and mist button on the front. When you press light button once it will keep changing the color itself. If you press again the light button the same color will stays on. For mist you can set timer for 60 180 360  minutes or ON. It indicates with the green dot light which option has been chosen.<br />It comes with the cup to pour water, power cable, user manual and the diffuser.<br />It is was very easy and simple to use the diffuser.<br />Pour water and add few drops of your favorite essential oil. I use lavender as it works great for me. Put the top part back on and plug in the power cable.<br />If you can also light off the light if you want. It can also work as a night light while working as a diffuser. ( Do not turn it on without water to use as night light)<br />I use this diffuser in my bedroom at night and sleep peacefully. The mist from diffuser keeps purifies the air and I can easily breathe. The aromatherapy really helps to relief the stress and improves the immune system.<br />The user manual guides in detail how to clean the diffuser. Keep in mind for diffuser's life cleaning it weekly is recommended.<br />I am satisfied with its performance and durability.<br />I would highly recommend this diffuser.<br />I am so glad I got this diffuser on a promotion in exchange of an unbiased and honest opinion."
