item_id,item_name,domain,review_text,rating
B00E667WJQ,Assurant 2-Year Kitchen Appliance Protection Plan ($125-$149.99),Major Appliances,5,"great to have the protection, never needed it"
B00KW28VMA,"Samsung ME16H702SEB 1.6 Cu. Ft. 1000W Over-the-Range Microwave, Black",Major Appliances,5,Great Microwave.  Installed easy. My only complaints are you have press a little hard to get the buttons to work and I had to change out the light (same size) but it was so much brighter (not sure why).
B00WX60SBA,Whirlpool WTW7300DW 4.8 cu. ft. Cabrio HE Top Load Washer w/Steam Clean Option,Major Appliances,1,"don't buy whirl pool washer or any other whirlpool own (top loader maytag.... own by whirlpool).  Bleach dispenser overflow and leak down the side of washer.  call customer service, no help.  according to whirlpool's technical service W10545059 stating action - Mandatory dated 2 months after I purchase the washer.  Customer stated no issue with whirlpool product line and not willing to send service part without a charge.  water leak damage my cabinet in a new build home.  Not impress with customer service nor product reliability.  I buy the top of line cabrio platinum.  This is common program with dispenser overflow on web, whirlpool known of this issue and has a fix but refuse to inform customer."
B00DNSO2UK,Haier  Wine Cellar with Electronic Controls,Major Appliances,5,been working great
B000JLNBW4,Koolatron Coke Personal Mini Fridge,Major Appliances,5,It was great I am a big fan of coke products
B012P95E5E,*Appliance Shield*New Top Rated Surge Protector*Protects Appliances From Damaging&Costly Voltage Spikes/Dips*Works Great For All Large Appliances*Refrigerators/Freezers/Dryers*Best In Class 20 Amp*,Major Appliances,5,"It's basically impossible to really review the core feature of a surge protector: will it protect from a power surge? No way to know until if and when it happens. But aside from that, this is a good idea, easy to use, and rather cool-looking. The casing is see-through so you can see the circuit board inside, which is kind of fun. I wish this were like some other surge protectors I've purchased where the manufacturer backed them with a warranty for the stuff plugged into it, ie if your computer gets ruined we'll pay for it. That would give me more confidence in it.<br /><br />As a product tester I received this free or virtually so for evaluation and review. This does NOT mean this is a fake review. I was not paid for my review, or given any incentive or reward for a positive review. If you don't believe me, click my profile and scroll down to see the poor reviews I've given bad products. My job is to give an honest opinion, not help the manufacturer. My remarks are sincere and my own."
B004ULZC8U,"EXACT REPLACEMENT PARTS ERWB17T10006 Surface Element Ceramic Receptacle Block, Stainless Steel",Major Appliances,5,"The receiver was a perfect fit, and it works fine."
B00XYVE5FI,ARKSEN Compact Mini Laundry Washing Machine 5KG Capacity Dorm RV Home 11LBS Spin Dryer,Major Appliances,1,Very bad
B00OHXRAHW,LG 5231JA2006A / 5231JA2006B /5231JA2005A /5231JA2005F Compatible Replacement Refrigerator Water Filter,Major Appliances,5,Water tastes better
B00AF7U2VA,"LG Refrigerator Water Filter (5231JA2002A, LT500P)",Major Appliances,4,Perfect fit for our refrigerator. It takes up a little of the room in the frig. More than I expected.
B005DJ7CFE,Appliance Art Instant Stainless Large Magnet Dishwasher Cover,Major Appliances,5,Worked great. Had to trim off about a eighth of an inch. Used a rotay cutter worked great.
B00BMJS7TY,"Superior Electric YGP017F 30 Amps, 250V, NEMA L6-30R Twist Male Heavy-Duty 3-Prong Replacement Electrical Wall Mount Locking Receptacle",Major Appliances,5,"Came as described, fit and worked on my application"
B00O5IRMNQ,Frigidaire 241798211 Ice Maker Only [241642511],Major Appliances,5,Awesome perfect replacement. .
B000FAR33M,Danby DAR195BL 1.8 cu.ft. All Refrigerator -  Black,Major Appliances,5,Best. Mini-fridge. Ever.  Buy it.
B00AMFLZLG,Koldfront Bottle Free Standing Dual Zone Wine Cooler,Major Appliances,4,Dual temp works well and does the job.  Larger bottles do not fit well so you may not get the full capacity of 24 bottles. Quiet operation.
B008BBD3D6,Hamilton Beach 990118500 Foo 990118500 Hamilton Beach Mug,Major Appliances,1,I ordered 2 cups and one of them arrived broken around the bottom but I didn't notice it was broken until I brewed a cup of coffee and it fell over.
B00KVRA6YW,"SPT RF-314SS Double Door Refrigerator, Stainless Steel, 3.1 Cubic Feet",Major Appliances,5,this was great for my daughters dorm room!
B00570RKTW,1 X NEW Replacement Part - Whirpool Dryer Thermistat Kit Part# 3977393,Major Appliances,5,I keep a set of these around so I can continue to be wonderful.
B00MO6V9HG,Danby products,Major Appliances,5,Looks great and I needed a unit without a freezer. I just purchased my 4th unit.
B00AF7U2VA,"LG Refrigerator Water Filter (5231JA2002A, LT500P)",Major Appliances,5,"Great and works, a little expensive though"
B00RDIC1XG,"GE GYE22KMHES 36"" Counter-Depth French-Door Refrigerator in Slate",Major Appliances,5,Very nice
B00FE7UZUE,Nendoroid Hatsune Miku selection MEIKO Meiko single item,Major Appliances,5,it look awesome since this is my first nendoroid I ever got it really cool :)
B00DEQCZCS,"LG LDG3036ST Freestanding Gas Range, 30-Inch, Stainless Steel",Major Appliances,4,My wife loves this stove although we did have to add a gas line and have an electrician run a hard line to the panel and install a separate circuit due to the power requirements. My only complaint about this purchase was the shipping company used. Communication was awful and it took over 2.5 weeks to arrive. They also would not deliver in the house so I had to rent a dolly and nut it into the house which tweaked my back. Still all that was worth the stove.
B007PKOMWU,Danby  Freestanding Wine Cooler,Major Appliances,4,"Great fridge.  Does the job, but does not have any way of regulating the temperature without a separate thermometer.  Be sure and buy one with this fridge."
B00KJ07SEM,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,Works great
B00SNLLYXK,GE MSWF Compatible Water Filter - Refrigerator,Major Appliances,5,Great quality product at half the cost of the name brand filter.  Went up and on easily and as described.  I'd recommend this product to anyone considering a water filter eplacement.
B004MX8XO6,SPT Countertop Dishwasher,Major Appliances,4,"Works well for what it's meant for. Have had for about a year. It cleans basic plates and silverware fine. It barely touches pots and pans, however."
B00E4O0R10,"Z Line KB-30 30"" 760 CFM Wall Mount Range Hood",Major Appliances,5,"I've had it installed for about 3wks. Works great. Not loud at all. Install was incredibly easy. Only a little harder than hanging a picture if you have the vent and outlet in place.<br /><br />Funny story; (tldr - easy enough I ordered it in my sleep) We'd been looking for a range hood for about a month with no real luck. I got an email at 3:30am from Amazon promoting this one on sale. I didn't have my phone on silent so the notification woke me up. I look at it, liked the specs and was trying to figure out if it would ship to Canada. Only way to know for sure is add it to my cart and take it all the way to the last step before hitting submit order. I found out it did and was planning on sending it to my wife to see what she thought in the morning. So I turn my phone on silent and go back to sleep. Wake up at 7:00 and see an order conf email from Amazon in my inbox. Lucky the specs check out and the Mrs like it.<br /><br />Of all the stuff we've bought for our reno, this was the easiest lol!"
B005KT4LK6,Whirlpool WTW8800YW Cabrio 4.6 Cu. Ft. White Top Load Washer - Energy Star,Major Appliances,1,"Called 8/24/15- spoke with representative about our two year old washer.Nothing Whirlpool can or will do.They have no other complaints about rust inside the lid and inside rim at bleach dispenser nor chipping of paint from lid. When asking the Whirlpool representative about the rust, he assured us there were no other complaints.This is hard to believe since our recent research clearly shows that other brands have had to replace tops due to rust. As for clothes not cleaning, no response to this issue. Whirlpool has not trained salespersons and therefore at the mercy of Lowes hard sales tactics and we were very delinquent in researching numerous complaints before purchasing Whirlpool Cabrio Platinum Model WTW8240YWD.Ranked lowest possible from Consumer Affairs with hundreds of complaints.Whirlpool should be ashamed of product, clothes do not come clean, there is no soak cycle, no way to open mid cycle without loosing all water, washer smells horribly, must be cleaned-are you kidding? Who cleans the washer that is supposed to clean clothes with a special cleaner?? We understand safety issues of water in open machine, wonder if Whirlpool understands the need to have a 'soak' feature to clean clothes.  Undereducated buyers like us and the totally undereducated salesperson at Lowes were obviously a horrible combination.It was all about sales for them. No one mentioned and we had no clue that the huge drum would not clean clothes even using less water than a traditional machine. We thought 'platinum' meant a high quality machine.  It clearly was a cleverly used buzz word for sales not a premier cleaning machine.Never, never, never purchasing Whirpool anything again. Wonder if Whirlpool cares, if they read the Consumer Affairs reports, if they respond. Our hard earned money is wasted. Our clothes are dirty, the washer smells, and the top is rusting out!"
B003GF1I98,Broan 30W in. QP1 Under Cabinet Range Hood,Major Appliances,5,Good quality for price!
B00MVVIF2G,"Midea WHS-160RB1 Compact Single Reversible Door Refrigerator and Freezer, 4.4 Cubic Feet, Black",Major Appliances,4,Arrived as expected. Directions suggest you hire a professional if you want to reverse the swing of the door.  That would probably cost as much as the unit itself so make sure the door hinges are on the side you need before you order it
B00ML2KOME,"PS347627 - ROLLER KIT WITH 92"" BELT ( COMES WITH 2 ROLLERS, TRI RINGS, BELT)",Major Appliances,5,Great price
B000M5GXB8,Uber Goop Lt. Blue Dishwasher Rack Coating/glue W/80 Caps,Major Appliances,5,Great product. Made the dishwasher rack look brand new!
B00891PGQ0,"Danby Silhouette 30"" Stainless Steel Under-Cabinet  Range Hood",Major Appliances,5,Looks great at a very reasonable cost
B00IY7BNUW,Avalon Bay Portable Ice Maker,Major Appliances,5,it performs exactly the way we had hoped.
B00B2B22TS,"AKDY 30"" Stainless Steel Tempered Glass Wall Mount Range Hood With Remote Control",Major Appliances,5,Have had this for 5 months now and it works great and looks even better!
B00G23MKES,"Whynter IMC-270MB Compact Portable Ice Maker, 27 lb. Capacity, Metallic Black",Major Appliances,5,Our new one is worki.ng great
B0081E9508,WB44K5012 Kenmore Range Oven Bake Element,Major Appliances,4,Just as listed however the shipping could be better.  It came in a plastic bag.  The element was all bent up from being on the truck but I fixed the bent spots and it still worked.
B002ZDCBDY,GE Part Number WR17X10745 GRILL RECESS BK,Major Appliances,4,My old grate under the water dispenser was dis colored from hard water and I couldn't get it off. I have a GE Profile refrigerator and the model number of the refrigerator and the part number of the grate didn't match the Amazon numbers.  I took a chance on this part because of the price. I'm happy to report that the new grate fits nicely into the recessed area below the dispenser.  It's a little smaller than the old one but fits and works just fine. Great buy and a simple way to renew the look of your refrigerator.
B00FBJC6NE,SquareTrade 3-Year Large Appliance Protection Plan ($750 - 800),Major Appliances,3,"I purchased a 3-year protection plan from Square Trade for a GE dishwasher. No idea whether the plan will pay up as advertised, because I haven't used it, but I'm not impressed by their &#34;paperless communication&#34; system. In the past, I've always received a printed document specifying what is covered. This time, I received an obscure link in one of several e-mail messages related to the purchase and delivery of the dishwasher.<br />I didn't even spot what it was until I complained that I had not received the warranty I'd paid for. When I did open the link it became clear that I would have had no coverage without sending the company copies of the purchase information. This required several additional steps. I called again when I opened the protection plan and only found information related to cell phones and other electronics. I've been assured that the dishwasher is covered. Guess I'll just have to wait and see."
B004YD9HSK,"Washer Pump 2 Hose for Maytag, Magic Chef, 21001906, 21002240, 35-6780",Major Appliances,3,"PRICE AND DELIVERY WERE GREAT. time will tell about quality of product, so far so good."
B00E5I3QS6,"Sunbeam Microwave Glass Turntable Plate / Tray 9 5/8""",Major Appliances,5,Exactly what I needed. The seller provided feedback and provided the appropriate plate.
B006WNLUQM,ERP 303373 Drum Roller with Shaft Replaces Maytag,Major Appliances,5,GREAT PRODUCT - GOOD FAST SHIPPING - THANKS
B005GSZB9Q,"Whirlpool WMC20005YW  Countertop Microwave, 0.5 Cu. Ft., White",Major Appliances,5,"This is a funny story....years ago my husband found one of these cube microwaves at a garage sale for $25.00!  It was perfect for our daughter as she has an extremely SMALL kitchen with very little counter space etc.  Recently I moved to a older home, new home to me with lots of charm and very little counter space. No room for an over the range microwave. My new little Whirlpool Cube fits perfectly into the corner space of my new little kitchen!  Love it, Love it, Love it....however $25.00 would have been an easier price on the pocket book! LOL"
B00TLOVFU0,KITCHENAID FRENCH DOOR FRIDGE *BRAND SOURCE ONLY*,Major Appliances,1,"This is the worst consumer experience I have ever had.  I have a unit barely one year old that cannot be repaired.  Unfortunately, getting any help from Kitchenaid is next to impossible.  I will never purchase another Kitchen aid appliance again."
B012B9FT9E,Golden Portable Washer Machine (0.78 Cf - 6.2 Lbs) Mini Washing Machine Automatic GLP06SM2 - White,Major Appliances,5,"I am actually amazed at this little gem! I was a little skeptical, but as its only a stand in until my regular washing machine is plumbed into its new location in a newly built laundry room, I thought I'd give it a try.. and I am so happy with the outcome! It is small enough to store out of the way when not in use, and light enough to carry. Considering its size it does actually fit in quite a bit of laundry and I am amazed at how well it actually washes everything! I had a ton of washing and got it all done in a day, they are clean, bright and fresh.... it brought my whites up lovely! It's a must buy.. as a stand by, or your regular washing machine or even to take camping.. its a little gem and I love it!!"
B00YNMOWC8,Instantly Update Dishwasher Peel and Stick Stainless Steel,Major Appliances,5,"Outstanding. Easy to put on and looks great. Follow direction, use plenty of water when installing."
B000M1WHQ2,Broan 422401 ADA Capable Under-Cabinet Range Hood,Major Appliances,5,Very nice
B00VVV0N2W,LT700P Replacement Water Filter for LG Refrigerators and Kenmore 46-9690 by NewView&trade; ? Home Kitchen Purifier & Filtration System,Major Appliances,5,great
B008MD2RH6,Danby 0.7 cu.ft. Countertop Microwave,Major Appliances,4,"Good price, has continued to work very well since December 2014 (8 months). My only recent complaint is that the glass carousel no longer seems to fit tightly over the plastic gear in the center. It therefore makes a rattling sound as the gear turns. I don't see what could cause the loose fit. Nevertheless, the carousel does turn, just not very quietly.<br /><br />Otherwise, great buy. It is still easy to clean. I love using the 1, 2 and 3 settings for one-touch cooking times of 1, 2 or 3 minutes. I really like being able to turn the microwave on for 30 seconds by simply touching &#34;Start&#34; one time. Some people have complained that the door is hard to open so that when the large &#34;open&#34; button is pushed, the entire microwave moves, but I have not had that experience. I seldom use the programmed settings for vegetables, popcorn, potato, etc. I had a bad experience burning a minibag of popcorn - the microwave didn't sense a need to stop cooking. However, it's fine for baking a potato.<br /><br />I do not understand the benefit of the rather extreme concave back to the interior, which contributes to the 1.4 cu ft interior volume. But the size is right for me regardless. Certainly this was the best buy on Amazon for my purposes."
B004ZU09QQ,Danby 0.7 cu.ft. Countertop Microwave,Major Appliances,4,"Although it slides when you open the door, this is a great product. The size is perfect and it works great.<br /><br />Because of how my kitchen is designed, I cant push my microwave against the wall.  If you can, then your microwave will not slide."
B00JG8B42K,"OnePurify RFC0800A Water Filter Replacement Cartridge, 2 Pack",Major Appliances,1,I was very dissatisfied with this filter.  Other reviews said this was an excellent product.  My water dispenser never worked properly after install.  The water ran slowly.  I rather just spend the money on a genuine replacement product.  After four months I am fed up with it an intend to go to Lowes to buy a replacement tomorrow.
B00AF7U2VA,"LG Refrigerator Water Filter (5231JA2002A, LT500P)",Major Appliances,4,"It looks like an OEM product and it discharges your typical white floaties like the OEM did...The water flow just seems so unrestricted, as if not passing through a filter. That all could be due to the pump in my fridge being on steroids so its hard to say.<br />-<br />My wife is happy with it and that's what counts!<br />-<br />Hope this was a little helpful."
B000UW20RO,Broan 36W in. Ventless Under Cabinet Range Hood,Major Appliances,5,Exactly what we wanted.
B0055UBB4O,Danby 0.7 cu.ft. Countertop Microwave,Major Appliances,4,Solid microwave for a good price.
B00BNGKGAY,Best Choice Products Electric Commercial Cotton Candy Machine Cart Kit 1000w Floss Maker Store Booth,Major Appliances,5,would have liked to had some instruction on how to operate it.
B000N4NO4C,EdgeStar Portable Stainless Steel Ice Maker,Major Appliances,5,have not used yet. but can't wait to
B0087PJE20,Kenmore Dishwasher Silverware Basket 8562080 White,Major Appliances,5,Was very pleased with this basket.  It was exactly the one I needed.
B00KJ07SEM,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,Fit Perfect
B00XYVEFHG,Electric Mini Portable Compact Washing Machine Wash Cycle 5.5LBS Capacity RV Apartment Home Dorm,Major Appliances,1,It washes well but it doesn't have the spin cycle like the description stated. The input hose is useless.
B00SNKU7VQ,Whirlpool W10295370A Compatible Water Filter - Refrigerator,Major Appliances,1,I have discarded 4 gallons of water and the water tastes terrible.  It tastes like the faucet water--possibly worse.  Very dissappointed.
B002UQ107O,Granite Grabbers Dishwasher Mounting Brackets,Major Appliances,4,"Works good, I had to use Gorilla glue epoxy on one to get it to stay put, however now that both have cured the dishwasher is solidly held in place.  Overall I like the design, would be nice if the small screws had Loctite to keep those from coming loose, its easy to mark the locations on the granite and the remove the strip to fasten the two plates after that simply screw the top mounts to the brackets and you are good to go.  If you make sure the top brackets on your dishwasher are firmly against the plates it will help hold the plates in place to allow for the glue to dry properly and achieve its hold, I had to use a C-Clamp on one of mine since the plate wanted to bend downwards slightly which ruined the included mounting strips hold.  In any case they are not expensive and if the included strip doesn't hold you can use 3rd party epoxy to get the desired result.  I docked one star since I had to use my own glue however these are great and work well for what they are intended."
B00XYVE4B8,ARKSEN Portable Mini Washing Machine 8 - 9LBS Dorm Camping RV Compact Laundry Washer,Major Appliances,5,"Does a really good job washing. Clothes come out nice clean and fresh. Spin dry is not so great, but nothing wringing by hand won't fix. I do several small loads, after about the 6th the machine will stop. Turn off and unplug for a bit and it's good to go again."
B000GAROLW,Atwood 91059 Replacement Inner Water Heater Tank,Major Appliances,5,"Saved the day for hot water, came very quickly and works great"
B00MVVITWC,Freezer,Major Appliances,5,"Great little freezer, runs great. Perfect for my apartment! It's outside on my portch so it had to be not too heavy, best freezer!"
B00HX3ZJKS,"PAIR SPECIAL- LG Turbo Series Ultra Capacity Laundry System With Steam Technology (WM3470HVA,DLEX3470V,WDP4V x2)",Major Appliances,5,"Ordered these and they were definitely heavy, of course. But they work great and haven't given us any problems after a month of use! YAY!"
B00AMFLZLG,Koldfront Bottle Free Standing Dual Zone Wine Cooler,Major Appliances,3,looks great and works as advertised. Only issue is champagne bottles and longer bottles of wine do not fit. Should have checked to ensure the &#34;bubbles&#34; would fit.
B002HT0958,Mini Portable Countertop Spin Dryer,Major Appliances,5,"I’ve had a few of these through the years – this is my third.  Each one lasted several years.  I found that I really can’t do without.<br /><br />I use this for summer clothes – gauzy dresses or silk items that I don’t want to put in the washing machine, as well as quick wash-ups where I don’t want to go put coins in the laundry machines (I live in a condo with a laundry room).  One of its best uses is for cashmere sweaters and scarves.  I wash them in the sink or tub and a few minutes in this spinner and they are almost dry.<br /><br />Note that it does not produce heat.  It simply spins clothes very, very fast and pulls all the water out.  You can’t squeeze another drop out, no matter how hard you try.  So you can hang clothes up and never have anything dripping.  They will dry super fast on the hanger.<br /><br />The machine has a dial to set the time to spin.  Most items only need two minutes, but it goes up to four.  That is the only setting.<br /><br />Be careful to not overfill the tub.  If you do, a piece can spin up and down the insides.  Not good.  I let that happen once, but I’ll never do it again.<br /><br />Be sure to remove the bottom screws before you use the machine.  It’s got warnings all over it to do that, but I have a relative who ignored the warnings.  The screws are designed to hold moveable parts during shipping and then are to be discarded.  They, of course, prevent moveable parts from moving – not good to leave in place!<br /><br />My only complaint is the very short cord.  You need to have an electrical outlet near a sink or tub where the spinner can be set so it is flat and where the water can drain out.  I live in a very old condo with one electrical outlet in my bathroom.  The cord cannot reach the sink and just barely reaches the tub without an inch to spare."
B00KJ07SEM,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,"Filter fits my GE perfectly, water tastes great!"
B00KY5V4M4,Panda Small Compact Portable Washing Machine with Spin Dryer,Major Appliances,5,I ordered this for my wife and I in our appartment and we LOVE IT!!!. It does a wonderful job of washing and apin drying. We also purchased a dryer to go with this and love not visiting the laundry Mat anymore!!! THANKS AMAZON!!!!!
B00MVVITBI,"Midea WHS-185C1 Single Door Chest Freezer, 5.0 Cubic Feet, White",Major Appliances,4,Pretty Cool!! (Pun intended)
B007ZS11O4,HOMEIMAGE 8 Bottle Thermal Electric Wine Cooler - HI-8C,Major Appliances,5,perfect size for my white wine.  8 bottles is just fine.  cools nicely
B0092JSGXI,Panda Portable Compact Cloths Dryer Apartment Size 110v Stainless Steel Drum,Major Appliances,5,"The dryer is used in conjunction with the portable washer Haier HLP21N.<br /><br />My setup is in a downtown condominium where i was unable to install a dryer vent, and unable to run a drain for the washer. This setup is used for 2 active adults.<br /><br />The washer does a great job, not a single complaint.. Look up how to get a quick disconnect system on the water supply line, this will make it much easier to use.<br /><br />The dryer operates beautifully, it is normal dryer amount of noise. The clothes come out dry and smelling great. I would suggest running this to a indoor dryer vent similar to the ones that are normally purchased with this unit and recommended on the main page. The lint filter that is built in does stop most, but a little gets through. i dont want to deal with dusty laundry lint everywhere.<br /><br />i would buy this item again, i would recommend it to a friend. we have been using it for more than 8 months now. Very happy!"
B00FF3A5JS,"Ancona Stainless Steel 450 CFM Built-In Range Hood, 28-Inch",Major Appliances,5,"Great range hood. Installation was simple (I followed the installation guide exactly), I'm pretty satisfied with the performance,  The light is pretty clear and the delay function is very useful!! I highly recommend it. It's hard to beat the price for this quality."
B000IJV8ZY,Broan 30W in. Four Way Flat Under Cabinet Range Hood,Major Appliances,4,Great product works as advertized. A little noisy but you know it's doing it's job.
B00BMZTEEK,"Air King AX130 160 CFM 30 Inch Wide Under Cabinet Range Hood with 2 Speeds and A,",Major Appliances,2,makes alot of noise
B001I3QQMY,Cavalier King Charles Spaniel Clean Dirty Dishwasher Magnet No 2,Major Appliances,5,Nice full rectangle of magnet on the underside.  Should quite easily stay on the dishwasher door as it's opened and closed. Glossy high quality frontside similar to that of a political button you'd pin to your shirt.  Cute as a button!  It's a keeper.  Thanks for making this product for us Cavalier fans!
B00CDWTQKI,"The Laundry Alternative Nina Soft Spin Dryer, Ventless Portable Electric Dryer. 3 Year Warranty, 127V, 60 Hz",Major Appliances,5,"I love this thing! It really spins out almost all the water. I haven't had any problem with balancing and a trick for removing the Styrofoam bits that are in the drum upon arrival......use a lint roller. Picks up almost every piece stuck to the sides. The only reason I give this a 4 instead of a 5 is I think I was sent someone's returned device. The metal bar was not attached to the bottom of the dryer and there is a sizeable crack on the top. These however have not affected the function and I see no reason to return it for it to end up in a landfill or resent to someone else. I've tried contacting the seller, but have yet to get a response. I use this in conjunction with a breathing mobile washer and it's a great system for apartment living! **Update** I have since heard from the seller and they have more than made the situation right so I am now therefore pleased to give this 5 stars. Their product AND customer service has exceeded expectations. Today I was able to dry a full sized sheet with no trouble at all and it was sopping wet!"
B00KJ07SEM,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,Filter provides great tasting water!
B002UCYZ0M,Bosch : SHX65P05UC 24 Integra 500 Series Fully Integrated Dishwasher - Stainless Steel,Major Appliances,1,"I've had many dishwashers in my life from cheapo two button Sears to this $1,000+ Bosch. Without a doubt this is the worst cleaning appliance of them all and I'll tell you why.... It does not have a grinder system. Instead Bosch uses an basket filter. What that does is trap food particles that end up washing back on the dishes. A terrible design in my opinion. What we have to do to get a relatively clean washing is to first remove every piece of food from our dishes in the sink. If we don't the food ends up dried on the dishes after the washing and drying cycles are done. Oh, and yes, we clean the filter weekly."
B00AQJU8GG,Frigidaire Laundry Bundle | Frigidaire FAHE4044MW Top-Load Washer & Frigidaire FARE4044MW Electric Dryer - White,Major Appliances,5,18 months in use and works great
B00O2N4R0A,"Danby DUFM032A1 3.2 Cu. Ft. Upright Freezer,",Major Appliances,5,delivered on time. works well.
B0087PJE20,Kenmore Dishwasher Silverware Basket 8562080 White,Major Appliances,5,This was a perfect replacement for the original Kenmore rack. It's as substantial as the original and will hopefully last several years which will be the life of the dishwasher itself.
B0017Y3GGI,"NewAir AI-100R 28-Pound Portable Icemaker, Red",Major Appliances,3,"Had another brand went through two of them this is by far the best holds a lot of water  makes three sizes of ice, i used the large setting so i don't have melting issues too much works well I use a lot of ice if can keep up with me it will keep up with anyone. After sometime i have found this machine will keep making ice till it over flows you need to turn if off not always but some of the time, also have found after some use this machine is hard to clean were the ice is made you have to get all the water out of back scoop to prevent problems. It gets a film of some kind i use filter water bottled water would be costly but may prevent issues, really hard to clean back scoop and ice maker."
B00NK0PUQG,125 Universal White Dishwasher Rack Tip Tine Cover Caps Just Push On to Repair,Major Appliances,5,These are a great way to preserve your dishwasher or make some minor repairs without having to replace the entire machine or order new racks (which cost as much as a new machine)
B007XZ8FNO,LG Over-The-Range Microwave Oven with 300 CFM Venting System,Major Appliances,1,This microwave has every button in the world except a simple timer. We used our microwave timer for everything. It's so stupid that a microwave this expensive doesn't include a basic kitchen timer.
B00EWDALK0,Whynter MRF-310DB 3.1 Cubic Feet Energy Star Stainless Steel Compact Refrigerator/Freezer,Major Appliances,5,"Just as described, works great.  Roomy for a small fridge."
B0002DUUL4,"Samsung Microwave Glass Cooking Tray - 12.5""",Major Appliances,5,Is exactly what I needed to replace broken turntable.
B00KJ07SEM,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,Just like the GE model. Water tastes better in my view as well. No problems with fit. Cost is also great (about 50% less).
B010FC4F44,Whirlpool Bin-Door Small Part# W10308867 Fits Model # WRT359SFYB00 CLEAR,Major Appliances,5,The original one broke for no good reason. Ordered this and came looking nearly perfect.
B00GT6AUAE,279816 Thermostat Kit for WHIRLPOOL Dryer,Major Appliances,1,not good
B00KJ07SEM,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,3,"It woks fine, but you must already have the adapter to install it."
B00WX60SBA,Whirlpool WTW7300DW 4.8 cu. ft. Cabrio HE Top Load Washer w/Steam Clean Option,Major Appliances,1,"I have model number WTW7300XW2.  This is by far the worst washer I have ever owned.  How do I hate thee?  Let me count the ways.<br />1) 3 years info it, there is a horrible smell when it fills, even though I have followed all manufacturer directions for maintenance.<br />2) it has no lint trap, which I suspect adds to the odor problem.<br />3)  it makes more noise than a large empty semi.<br />4) the water mix for warm is actually hot.<br />5) the companion dryer runs VERY hot so I have to dry everything on the delicate cycle.  If I use a different cycle, the clothes come out very hard, like no fabric softener was used."
B00D0ARGTK,"36"" x 72"" Dishwasher Refrigerator Contact Paper Peel and Stick Brushed Stainless Steel Film Panel Cover Nickel",Major Appliances,5,I did not use it on an appliance - I needed a metal look on a chair rail in a commercial setting.  It was relatively easy to apply.
B005JSDOLK,"20"" x 20"" Microfiber Filters for Box Fans, 60 Day Filtration (Set of 2): Box Fan Not Included",Major Appliances,5,all good
B00SNKU7VQ,Whirlpool W10295370A Compatible Water Filter - Refrigerator,Major Appliances,5,"Bought as a replacement water filter for my Whirlpool fridge, looks exactly as the OEM one, installed easily."
B0017Y3GGI,"NewAir AI-100R 28-Pound Portable Icemaker, Red",Major Appliances,5,"We use this constantly. Living in a 5th wheel with little to no freezer space and use ice all day long. IT IS FANTASTIC. The ice does expand, after setting, so I always use the small setting and then it makes the ice faster. Just got to remember to turn it on in the morning so there is plenty around noon when needed. It works great for 2 people. It doesn't really keep up for several people."
B00SZAVVSC,Speed Queen AWNE82SP 26&quot; Electronic Button Control Top Load Washer with 6 Preset Cycles 3 Temp Selections 710 Spin Speed 150 G-Force Stainless Steel Tub Flex Vane Agitator in,Major Appliances,5,do not waste your time with any HE washers. I did  it for you. SPEED QUEEN  IS THE BEST  PAY THE EXTRA MONEY YOU WILL LOVE THE MACHINE SPEED QUEEN ALL THE WAY !!!!!
B003CV8SWG,Liebherr CS1360 13.0 Cu. Ft. Stainless Steel Counter Depth Bottom Freezer Refrigerator - Energy Star,Major Appliances,1,Product continually defective and the company is of no help.  The defrost drain overflows as the line continually clogs up.  We have had people out multiple times.  Never buy this when there are so many others in the market.
B009BVZ068,Wyndham House Thermoelectric Beer Dispenser,Major Appliances,4,Beer was cold and delicious.
B00SNKU7VQ,Whirlpool W10295370A Compatible Water Filter - Refrigerator,Major Appliances,5,Product works as advertised. Great price and delivery time.
B00B1XAZO6,"AKDY New 30"" European Style Wall Mount Stainless Steel Range Hood Vent Touch Control AZ-198KN3 30""",Major Appliances,2,"This product made from China, the housing material and assembly all parts  are  junk plus couple dense or been damaged, but the motor is quiet. Don't know how long will be last long. Better find the product make by Europe."
B002GPG7UO,Maytag Dryer Tumbler Bearing Front Glide and Pad 306508,Major Appliances,5,GREAT PRODUCT - GOOD FAST SHIPPING - THANKS
B00SNKU7VQ,Whirlpool W10295370A Compatible Water Filter - Refrigerator,Major Appliances,5,"So far, it's doing the job at a very competitive price. I will use this company again, as they have followed up via email and seem to have excellent customer service. I'm impressed."
